Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12608.5	1283.3	0.8235	89.2501	34.044	0.9677	1	11.8611	9.9494	0.5159	0.5166	0.2464	0.8969	0.1344	-0.0698	-0.0682	-0.1373	0.0004	0.0248
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11541.5	2344.6	0.8235	30.7856	21.0956	0.8693	0.9434	7.2617	6.0355	0.424	0.453	0.0866	0.7542	0.2059	-0.0344	-0.0287	-0.1233	0.0598	0.0506
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11264	890.9	0.8235	100.848	36.2876	0.9624	0.9994	12.5654	9.9787	0.475	0.4362	0.2353	1.0891	0.1614	-0.0632	-0.0576	-0.192	0.0007	0.0367
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12183.6	772.5	0.8235	83.6394	33.5404	0.9343	1	12.0981	8.4354	0.3447	0.3413	0.2521	0.4766	0.0378	-0.0385	-0.0382	-0.0677	0.0013	0.0139
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11400.2	2174.9	0.8235	26.3843	19.717	0.8529	0.9624	7.1095	5.1637	0.4757	0.4773	0.174	0.8329	0.2003	-0.0453	-0.0451	-0.1268	0.0255	0.0422
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12389.4	1263.4	0.8235	77.1628	31.5971	0.9712	1	10.7769	9.2909	0.4367	0.4331	0.3071	0.5736	0.0487	-0.0534	-0.0547	-0.0838	-0.0207	0.0111
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11974	2412.7	0.8235	35.6278	22.026	0.9228	0.9868	7.5919	6.6243	0.3799	0.3752	0.1017	0.8582	0.1826	-0.0275	-0.0337	-0.1244	0.0633	0.042
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11497.1	2548.1	0.8235	30.1342	20.7704	0.8778	0.9537	7.0421	6.1157	0.3993	0.3477	0.1002	0.787	0.2218	-0.0273	-0.0165	-0.1417	0.0661	0.052
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11943.9	1261.4	0.8235	36.8687	22.9256	0.8815	0.9642	7.9526	6.5317	0.4406	0.4522	0.0975	0.8561	0.1946	-0.0423	-0.0325	-0.1477	0.0599	0.0494
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11899.6	2797.9	0.8235	35.0244	22.0286	0.907	0.972	7.4329	6.726	0.4653	0.4909	0.0775	0.8399	0.2181	-0.0503	-0.0541	-0.1404	0.079	0.0548
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11202.3	784.14	0.8234	100.2032	36.4052	0.9501	0.9984	13.1567	9.8437	0.4472	0.4291	0.1438	0.8236	0.1057	-0.0524	-0.053	-0.1064	0.0262	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11803.5	2004.6	0.8234	40.5013	23.3778	0.9313	0.994	7.9693	6.5955	0.3616	0.3744	0.2176	0.5043	0.0809	-0.0377	-0.0367	-0.0887	0.0221	0.0264
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11250.8	837.23	0.8234	41.3677	24.3962	0.8734	0.9847	9.2847	5.8006	0.5233	0.5388	0.3379	0.6512	0.0732	-0.0647	-0.0692	-0.0999	-0.0025	0.0227
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11947.8	548.33	0.8234	52.1868	26.3789	0.9424	1	9.3688	7.1126	0.3043	0.3257	0.1383	0.4726	0.0815	-0.0184	-0.0203	-0.0632	0.032	0.0245
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12111.9	2357.5	0.8233	87.8614	33.6395	0.9757	1	11.2818	10.099	0.3287	0.3245	0.1673	0.6283	0.0676	-0.0294	-0.0315	-0.0816	0.0155	0.0204
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11793.9	1934.5	0.8233	44.7512	25.011	0.899	0.9807	9.0626	7.0851	0.5239	0.5512	0.1492	0.8232	0.1872	-0.0615	-0.0647	-0.1449	0.0273	0.044
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11335.3	686.16	0.8232	80.3637	32.6333	0.9483	1	11.5672	8.5114	0.4428	0.4492	0.177	0.6399	0.068	-0.0537	-0.0581	-0.0811	0.0168	0.0194
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11712.3	1897.2	0.8232	83.0811	33.0323	0.9568	0.9964	11.3153	9.211	0.3467	0.3459	0.1803	0.463	0.0525	-0.039	-0.0418	-0.0755	0.0277	0.0208
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11297.7	1557.8	0.8232	91.5044	34.7758	0.9508	0.9981	12.2555	9.4634	0.5517	0.5146	0.2875	0.8838	0.135	-0.0744	-0.0727	-0.1337	-0.0185	0.0243
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12010.2	1574	0.8232	92.4719	35.2033	0.9377	0.9987	12.7778	9.1736	0.4394	0.4529	0.283	0.6316	0.0813	-0.0526	-0.0552	-0.0854	-0.0015	0.0197
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11685.1	872.2	0.8232	87.4302	33.568	0.975	1	11.3583	10.0794	0.3994	0.3957	0.1582	0.6268	0.0665	-0.0469	-0.0507	-0.0827	0.0261	0.0208
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12383.5	1329.8	0.8232	99.5215	36.2447	0.952	1	12.7954	9.6094	0.4823	0.4813	0.2837	0.6868	0.0757	-0.0588	-0.0601	-0.0864	-0.0201	0.0151
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11611.1	1938.2	0.8231	37.201	23.0675	0.8785	0.967	8.0673	6.401	0.3818	0.3994	0.1266	0.6734	0.1401	-0.036	-0.0385	-0.1028	0.0453	0.0401
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11837.3	2203.7	0.8231	32.8212	20.8808	0.946	1	7.4232	5.7439	0.4691	0.5064	0.1513	0.7504	0.1735	-0.0558	-0.0592	-0.1241	0.0319	0.0396
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11177.6	2309.7	0.8231	37.5881	22.4554	0.9367	0.9939	7.8196	6.564	0.3738	0.3524	0.0665	0.7822	0.2049	-0.0263	-0.0253	-0.1256	0.0856	0.053
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11814.3	986.43	0.823	75.6535	31.6328	0.9501	1	11.5783	8.5057	0.497	0.5107	0.1376	0.7438	0.1328	-0.0552	-0.0622	-0.1079	0.0224	0.0295
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12281.3	2080.5	0.823	73.4698	30.7858	0.9741	1	10.4643	8.8981	0.4298	0.4319	0.2132	0.5968	0.065	-0.0498	-0.0527	-0.0982	0.0312	0.023
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12459.9	1772.6	0.823	75.8292	31.4591	0.9628	1	11.0826	8.6905	0.5194	0.5262	0.1834	0.6649	0.0726	-0.0588	-0.0597	-0.1034	0.0134	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12264.1	813.44	0.823	87.8735	33.857	0.9633	0.9984	11.6762	9.8125	0.473	0.4678	0.2774	0.7009	0.0818	-0.065	-0.0658	-0.1122	0.0349	0.0209
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11240.9	1337.7	0.823	123.8912	39.898	0.978	1	13.3264	11.9184	0.4678	0.4538	0.2496	0.7935	0.1146	-0.052	-0.0558	-0.0913	0.0123	0.0204
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11280.3	1405.1	0.823	128.5652	40.7243	0.9741	1	13.8124	11.7646	0.3698	0.3585	0.2262	0.5482	0.0782	-0.0438	-0.0446	-0.0885	0.0044	0.0176
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11292.7	1042.7	0.823	105.091	37.3325	0.9475	0.9972	13.1581	9.8732	0.4194	0.4059	0.1518	0.7591	0.1017	-0.0439	-0.0458	-0.1265	0.0263	0.0285
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12057.8	1536.6	0.823	24.5192	18.2624	0.9238	0.99	6.5378	5.3213	0.5226	0.5326	0.2946	0.7513	0.1162	-0.0677	-0.0762	-0.1064	-0.0053	0.0286
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12373	1269.6	0.8229	123.6142	39.9258	0.9745	1	13.6424	11.9188	0.5284	0.5131	0.279	0.9543	0.117	-0.0811	-0.0813	-0.1704	0.0004	0.0255
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11302.9	1441.8	0.8229	127.5291	40.8021	0.9626	1	13.9972	11.3005	0.3234	0.3239	0.2087	0.4087	0.0322	-0.0349	-0.0346	-0.0643	0.0066	0.013
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12349.2	2136	0.8229	66.4583	29.5666	0.9553	1	10.2132	8.3569	0.482	0.4591	0.308	0.9603	0.1338	-0.0546	-0.0534	-0.1121	-0.0169	0.019
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12363.6	1801.9	0.8229	104.0988	36.8865	0.9614	1	12.9224	10.212	0.5288	0.526	0.3175	0.7306	0.0796	-0.0626	-0.0632	-0.0853	-0.0247	0.0121
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11379.9	629.28	0.8229	42.1109	23.8851	0.9276	0.9944	8.612	6.0674	0.4772	0.4855	0.3341	0.5786	0.0598	-0.067	-0.0696	-0.1079	-0.014	0.0209
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12137.7	2376.3	0.8229	27.8276	19.3845	0.9306	0.9924	6.958	5.2726	0.4852	0.5639	0.0801	0.848	0.2239	-0.0419	-0.0536	-0.1222	0.0683	0.0482
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11068.2	1392.1	0.8229	42.9168	27.3966	0.7185	1	10.9675	4.8458	0.5365	0.525	0.3727	0.7522	0.0847	-0.0705	-0.0672	-0.1084	-0.0358	0.0161
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12506.9	1367.7	0.8229	123.9448	40.0309	0.972	0.9986	13.2701	11.8908	0.3765	0.3764	0.1656	0.5879	0.0499	-0.0459	-0.0469	-0.0978	0.0082	0.0155
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11296.1	1651.8	0.8228	66.04	29.7997	0.9345	0.9997	10.9548	7.5462	0.4095	0.4074	0.2146	0.6415	0.0748	-0.049	-0.0483	-0.0882	-0.0025	0.02
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11876.4	2375.3	0.8228	80.0734	32.4188	0.9574	1	11.5415	8.8831	0.3601	0.3613	0.1112	0.5511	0.073	-0.0337	-0.0364	-0.0728	0.0299	0.0207
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11347.6	1722.5	0.8227	122.5829	39.6648	0.9791	1	13.2353	11.9449	0.3964	0.391	0.2321	0.5573	0.0623	-0.0486	-0.0505	-0.084	-0.0064	0.0148
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11980.8	1165.7	0.8227	97.1515	35.435	0.9723	1	11.8963	10.2089	0.4807	0.4624	0.272	0.7858	0.1152	-0.0623	-0.0614	-0.1033	-0.0198	0.0214
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11668.5	706.38	0.8227	58.3762	27.8678	0.9446	1	10.1473	7.633	0.3892	0.3836	0.2129	0.5422	0.0725	-0.0507	-0.0544	-0.079	0.006	0.0164
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12391.5	872.25	0.8227	55.281	26.7651	0.9697	1	8.9698	8.0331	0.5893	0.6122	0.2068	0.81	0.0996	-0.0825	-0.0879	-0.1306	-0.0028	0.025
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11670.5	821.59	0.8227	33.8847	21.7147	0.903	0.978	7.5924	6.377	0.5056	0.5275	0.2238	0.8152	0.1326	-0.0625	-0.0653	-0.1122	0.0043	0.0281
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10933	2619.7	0.8227	34.7313	21.5631	0.9387	0.9896	7.4589	6.0923	0.401	0.388	0.1517	0.7993	0.1652	-0.0401	-0.0346	-0.1359	0.0384	0.0423
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12126.8	633	0.8227	29.6469	20.14	0.9185	0.9819	6.7997	5.949	0.373	0.4008	0.1562	0.5113	0.1026	-0.031	-0.0304	-0.0905	0.0222	0.0321
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12353	2044.8	0.8226	91.1089	34.3773	0.9688	1	11.7245	10.0574	0.3199	0.3197	0.1751	0.4345	0.0457	-0.0321	-0.0313	-0.0596	0.0084	0.0138
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12193.6	1735.9	0.8226	128.7542	41.4274	0.9427	0.9985	14.7939	10.6455	0.4758	0.4753	0.3322	0.6806	0.0676	-0.0636	-0.0646	-0.1036	-0.0235	0.0158
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12319.2	919.61	0.8226	64.1239	30.0292	0.8936	0.9969	11.4209	7.0788	0.4535	0.4489	0.3232	0.5974	0.0563	-0.0511	-0.0524	-0.0768	-0.0201	0.0127
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11483.1	2326.1	0.8226	50.8479	25.6946	0.9678	0.9976	8.6394	7.5616	0.4779	0.4914	0.2427	0.6868	0.0972	-0.0646	-0.0706	-0.1094	0.0041	0.0234
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11702.8	1518.6	0.8226	164.2783	45.9734	0.9767	1	15.3991	13.7919	0.4945	0.4957	0.2762	0.7396	0.1024	-0.0623	-0.0641	-0.1072	-0.0148	0.0184
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10922.5	2637.1	0.8226	42.6673	24.1281	0.921	0.9913	8.5186	6.7192	0.4388	0.4512	0.1937	0.7355	0.1466	-0.0545	-0.0546	-0.1181	0.0112	0.0333
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11458.6	895.67	0.8225	61.0945	29.2128	0.8996	0.9902	10.8545	7.0562	0.4442	0.4431	0.1401	0.7259	0.1019	-0.0497	-0.0536	-0.0961	0.0147	0.0244
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11884.7	1104.3	0.8225	31.0222	20.5807	0.9204	0.9869	7.0266	5.9618	0.3385	0.3314	0.1476	0.5103	0.0823	-0.0309	-0.0335	-0.0879	0.0244	0.0265
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11906.3	608.5	0.8225	45.2233	24.2301	0.968	1	8.206	7.3033	0.3244	0.3283	0.135	0.4888	0.0675	-0.0206	-0.0247	-0.0652	0.0347	0.0243
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12129	1897.3	0.8225	87.0981	33.6054	0.9692	1	11.4415	9.8168	0.4523	0.4496	0.1522	0.7846	0.1123	-0.0511	-0.0532	-0.1165	0.0444	0.0308
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11778.4	651.93	0.8225	27.9249	19.6853	0.9056	0.9793	6.8037	5.5263	0.5134	0.5441	0.2408	0.7068	0.1092	-0.0588	-0.062	-0.1185	0.0012	0.0324
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11151.5	1779.8	0.8225	88.2925	34.4512	0.9348	1	12.5706	8.8373	0.3453	0.3598	0.1306	0.4746	0.0733	-0.0349	-0.0406	-0.0756	0.0365	0.0241
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11999.7	2725	0.8224	41.7384	23.4962	0.9501	1	8.2445	6.5648	0.3136	0.3116	0.143	0.4761	0.0827	-0.029	-0.033	-0.0824	0.0414	0.029
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12501.9	901.91	0.8224	68.4676	29.7084	0.9748	1	9.9618	8.6594	0.3889	0.3836	0.288	0.5155	0.0535	-0.0464	-0.0465	-0.0853	-0.0182	0.0128
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12446.3	1199.8	0.8224	26.7314	19.053	0.9254	0.9838	6.308	5.7452	0.3483	0.3276	0.255	0.5793	0.0782	-0.0396	-0.04	-0.0818	0.0121	0.0213
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11549.7	947.8	0.8224	67.2444	29.6323	0.9624	1	10.6501	8.4766	0.4696	0.4682	0.3352	0.6472	0.0723	-0.0619	-0.0627	-0.1083	-0.0016	0.0187
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11966.3	740.25	0.8224	66.1239	30.1837	0.9121	1	11.46	7.2208	0.4045	0.3949	0.2929	0.5379	0.0457	-0.0409	-0.041	-0.0697	-0.0067	0.0117
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11899.5	1497.3	0.8224	29.5578	20.106	0.9188	0.9818	6.9133	5.6733	0.388	0.3973	0.1912	0.5769	0.0905	-0.0449	-0.0457	-0.1037	0.024	0.0309
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11220.9	837.16	0.8223	79.5005	32.4399	0.9493	0.9997	11.2787	8.5146	0.447	0.432	0.2109	0.6546	0.0909	-0.0516	-0.0538	-0.0929	0.0107	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12363.2	2001.4	0.8223	30.1187	20.2014	0.9274	0.9835	6.78	5.8808	0.4697	0.5063	0.127	0.9972	0.1694	-0.0576	-0.0598	-0.1186	0.0395	0.0423
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11693.7	2395	0.8223	28.7437	20.5991	0.8512	0.9455	7.0586	5.561	0.4271	0.4478	0.1301	0.7591	0.1912	-0.0393	-0.0388	-0.1209	0.024	0.0407
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10899.5	2606.3	0.8223	33.9509	21.9877	0.8825	0.9652	7.4825	6.4171	0.3588	0.363	0.1191	0.652	0.1525	-0.027	-0.022	-0.1145	0.0502	0.0435
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11966.7	2727.3	0.8222	51.7149	26.3571	0.9355	0.9931	9.1395	7.111	0.3125	0.3208	0.1421	0.5112	0.0754	-0.0306	-0.032	-0.0728	0.0292	0.0243
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12221.1	1618.6	0.8222	56.9394	27.0253	0.9797	1	9.0785	8.243	0.5284	0.5545	0.2918	0.7501	0.1256	-0.0726	-0.0798	-0.1108	-0.0196	0.0266
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12537.8	1684.6	0.8221	67.4044	29.5812	0.968	1	9.9856	8.7706	0.5869	0.5875	0.4008	0.7908	0.0722	-0.0707	-0.0685	-0.1035	-0.0431	0.0142
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12663.8	1245.2	0.8221	64.6878	29.4049	0.9401	1	10.7384	7.5937	0.3772	0.3791	0.2741	0.5596	0.0485	-0.0426	-0.0435	-0.0769	-0.0026	0.0143
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11029.8	2061.8	0.822	94.0839	34.9997	0.9652	1	12.1869	9.7238	0.347	0.3318	0.25	0.5523	0.0614	-0.0374	-0.0374	-0.0854	0.0261	0.0209
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11175.9	927.53	0.8219	69.1438	30.4235	0.9387	0.9976	10.6792	8.1119	0.4079	0.4126	0.2621	0.5219	0.0518	-0.0489	-0.0502	-0.0753	-0.0096	0.014
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10936.6	2563.3	0.8219	58.2698	27.8246	0.9458	1	10.3269	7.5027	0.5242	0.5325	0.2449	0.7306	0.1159	-0.069	-0.0745	-0.1171	0.0105	0.0304
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11010.7	1863.5	0.8218	64.2107	28.7486	0.9763	1	9.5501	8.7695	0.3769	0.3749	0.2432	0.5268	0.0623	-0.0402	-0.0406	-0.0727	0.0311	0.017
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11670.7	876.4	0.8218	117.117	39.556	0.9406	0.9982	14.1341	10.1813	0.4492	0.4322	0.2809	0.7362	0.0802	-0.059	-0.0596	-0.1039	-0.0092	0.0201
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11933	1166.2	0.8218	70.9901	30.3985	0.9654	1	10.6174	8.505	0.4396	0.4748	0.1302	0.6303	0.1096	-0.0418	-0.0501	-0.0836	0.0278	0.0279
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12289.3	2031.5	0.8218	76.6159	31.4553	0.9731	1	10.4866	9.1952	0.5536	0.5544	0.3523	0.7578	0.0695	-0.0767	-0.0764	-0.1121	-0.0336	0.0156
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11925.3	1904.5	0.8218	34.7251	22.1797	0.887	0.9649	7.4919	6.5524	0.4353	0.4683	0.1117	0.8456	0.1669	-0.0418	-0.0361	-0.1185	0.026	0.0393
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12119.1	2342.9	0.8218	54.7578	26.6183	0.9712	1	8.8637	7.7784	0.3186	0.3262	0.1029	0.5375	0.07	-0.0297	-0.0338	-0.0747	0.043	0.0237
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11756	1994.5	0.8218	39.6326	22.9133	0.9486	0.9963	7.8299	6.5125	0.506	0.5221	0.1844	0.7433	0.1532	-0.0668	-0.0695	-0.1212	0.0071	0.0283
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11987.3	1738.5	0.8218	56.6113	28.0648	0.9032	0.9941	10.4645	6.8415	0.4128	0.4166	0.2068	0.6028	0.0806	-0.0419	-0.0457	-0.0735	0.0401	0.0204
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12546.6	1229.2	0.8217	63.2301	29.605	0.9066	0.9974	10.9186	7.1565	0.6313	0.6244	0.3384	0.8544	0.1043	-0.0921	-0.094	-0.1327	0.0001	0.0251
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11519.2	913.79	0.8217	106.9787	37.2431	0.9692	1	12.7223	10.8166	0.4587	0.4392	0.204	0.717	0.0893	-0.0567	-0.0609	-0.1028	0.043	0.0246
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11679.4	2013.8	0.8217	66.0911	29.6998	0.9416	1	10.4594	7.8808	0.359	0.37	0.2053	0.5087	0.0687	-0.0392	-0.0368	-0.0894	0.0101	0.0242
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11684.5	531.58	0.8217	44.9866	24.515	0.9407	1	8.7298	6.531	0.3665	0.3775	0.1879	0.5664	0.0845	-0.0352	-0.0327	-0.087	0.0181	0.0253
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11578.6	2168.4	0.8217	52.1113	26.0972	0.9615	0.9951	8.9238	7.3882	0.3673	0.373	0.1507	0.4974	0.0706	-0.0421	-0.0462	-0.0896	0.0167	0.0251
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12530.7	1672.5	0.8217	73.9431	31.1176	0.9596	1	10.909	8.4572	0.4084	0.4096	0.2159	0.6034	0.066	-0.0534	-0.056	-0.1023	0.0019	0.0205
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11053.6	2464.4	0.8217	110.117	37.8036	0.9683	1	12.9275	10.7959	0.4348	0.4457	0.2439	0.6021	0.082	-0.0501	-0.0498	-0.0866	-0.0045	0.0164
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12264.6	826.43	0.8216	82.469	32.6758	0.9706	1	11.2642	9.9132	0.3901	0.3819	0.1868	0.5889	0.0687	-0.0447	-0.0458	-0.0911	0.0112	0.0173
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11439.4	1201.8	0.8216	32.569	21.8729	0.8555	0.9459	7.3037	6.4097	0.5273	0.5423	0.1136	0.8414	0.2042	-0.0623	-0.0627	-0.1428	0.0213	0.036
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12169.9	1271.8	0.8216	87.1159	33.5956	0.9699	1	11.6412	9.8498	0.4188	0.4131	0.2401	0.6245	0.0779	-0.0553	-0.0567	-0.0885	0.0176	0.0152
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11997.6	2114.9	0.8215	66.7832	30.2803	0.9153	1	11.6537	7.4749	0.356	0.3602	0.1537	0.5166	0.0839	-0.0332	-0.0383	-0.0677	0.0384	0.0244
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10960.4	2361.6	0.8215	78.589	31.8817	0.9716	1	10.9818	9.253	0.4131	0.393	0.2183	0.6617	0.0967	-0.0478	-0.0472	-0.1078	0.0191	0.0225
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11801.3	648.99	0.8215	48.6433	25.2827	0.9563	0.9968	8.8329	7.2649	0.2519	0.2538	0.1434	0.3154	0.0385	-0.0118	-0.0134	-0.0426	0.0229	0.0148
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12275.1	910.52	0.8215	46.8365	24.8762	0.9511	0.9969	8.9107	6.987	0.4606	0.4547	0.2411	0.6359	0.0853	-0.0524	-0.0547	-0.0765	-0.0027	0.0171
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11281.6	2760	0.8215	35.1772	22.1308	0.9026	0.9766	7.8079	6.2774	0.3521	0.3646	0.1183	0.5993	0.1237	-0.0348	-0.0281	-0.1071	0.0317	0.0342
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11110.7	1893.4	0.8215	46.7832	24.8522	0.9519	1	8.9443	6.6037	0.4571	0.4382	0.1633	0.7265	0.1376	-0.052	-0.0514	-0.1249	0.0336	0.0311
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11508.2	727.1	0.8215	83.7197	32.9498	0.969	0.9991	10.8657	9.9548	0.5987	0.5969	0.2541	1.0162	0.1611	-0.0787	-0.0848	-0.1302	0.0267	0.0268
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11954.9	2527.5	0.8215	93.1772	35.0955	0.9506	1	12.3307	9.6417	0.4566	0.4518	0.1816	0.7044	0.1328	-0.0507	-0.0515	-0.0966	0.0213	0.0256
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12269.5	1156.2	0.8215	64.0447	29.0693	0.9524	0.9977	10.2446	7.9568	0.6612	0.6772	0.2398	0.9652	0.1562	-0.0915	-0.0947	-0.1379	0.0033	0.0316
