Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10498.3	562.61	72.23	31.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10116.1	1069.1	27.69	19.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10260.5	748.81	37.93	22.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8926.7	1064.1	60.93	28.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10264.8	593.28	45.64	25.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9807	616.08	25.23	18.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9543.9	829.14	31.19	22.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8662.9	1695.5	21.28	17.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9387.7	848.74	19.42	17.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10245.6	1522.3	30.34	20.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9447.2	1146.7	58.95	27.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9814	1389.1	55.72	27.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9352.7	1589.8	24.93	18.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8861.7	2291.9	114.33	38.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9684.9	814.9	39.85	23.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10293.1	1803.2	80.2	32.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10432.5	569.09	31.8	21.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10204.1	757.69	95	35.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8781.9	1641.5	26.49	18.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10234.3	763.9	64.15	29.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8749.1	1697.9	44.55	24.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9615.6	595.03	25.03	18.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9952.4	2280.3	29.93	20.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10250.6	871.23	52.89	26.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10129.9	1729.7	99.92	36.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9198.6	1573.2	72.88	30.59
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9811.7	779.09	43.75	30.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9648.5	1390.6	173.35	47.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9579.3	1223.8	11.46	18.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9039.9	1790.2	25.86	19.76
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9728	1262.9	67.91	30.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9767.4	2382.5	51.89	26.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9905.5	764.51	54.79	29.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9116.8	1533.1	20.84	17.76
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9340.3	789.12	20.15	16.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9555.4	1742.1	92.99	35.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9226.2	623.86	28.56	21.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10353.9	2320.3	33.16	21.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9155.4	1908.3	83.45	33.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9171.8	2224.7	61.15	28.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10183.9	1753.6	33.56	21.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10178.7	2078.8	83.22	32.94
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10082	1997.5	31.06	20.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10468.7	1507.1	76.95	33.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9539.1	1388.9	32.21	21.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8964.9	1482.5	62.23	34.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9922	2042.4	35.06	22.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8848.9	1058.7	38.75	22.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8949.4	603.69	32.21	21.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10373.6	2373.4	33.49	21.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9835.9	889.24	45.7	24.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10180.5	913.15	37.3	22.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9797.4	1315.5	32.8	21.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9477.7	2232.5	19.28	16.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8672.9	1741.9	28.18	20.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10423.2	1510.5	23.58	18.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9829.7	797.7	54.82	33.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9050.5	1412.1	39.18	23.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9934.7	1774.8	39.55	23.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10401.7	2048.7	78.83	32.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9563.5	2336.9	41.42	25.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9085.8	963.64	62.91	28.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8550.6	912.32	47.02	25.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9210.8	1875.3	18.39	15.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10386.5	2496.9	35.08	22.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8597.2	1417	40.96	23.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9793.9	1306.5	91.81	35.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10426.1	1545.3	69.47	30.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9491.5	831.53	35.85	22.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9163.5	2715.8	31.5	21.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10326	870.5	50.38	26.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10288.8	1703.6	46.33	27.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9951.6	966.24	59.15	31.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9511.4	2159.6	60.13	27.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9707.9	2362.2	34.97	21.94
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8966.1	1567.4	33.78	21.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8602.2	1172.1	34.82	21.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10081.1	630.83	17.9	15.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9091.3	2101.1	19.62	16.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10331.5	2038.1	35.12	21.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9404.3	1218.6	47.63	26.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8934	1850.4	67.6	29.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8819.6	641.13	19.9	20.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9090.5	1910.4	59.74	28.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10176.9	2296	118.33	39.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8576.5	988.21	16.37	15.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8853.6	1891.5	39.92	23.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10362.9	531.45	26.03	19.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9808.6	847.73	43.91	27.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9160.4	2327.4	25.8	19.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9991.2	654.04	32.6	22.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10276.4	1269.5	30.76	20.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8820.2	1991.5	23.35	17.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9619.2	841.78	67.63	29.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9155.4	1643.4	25.99	19.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9046	1356.9	68.15	30.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9024.7	2373.3	60.31	29.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9167.3	1716.8	87.97	33.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10499.2	1496	34.88	21.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8589.6	821.73	68.06	30.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10045.8	1273.3	28.77	20.59
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10446.5	1142.7	68.13	29.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9721.4	2588.7	32.75	22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9837.9	516.41	89.63	34.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8652.6	856.28	40.44	23.31
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9746	2207.9	20.98	17.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9400.6	2459.6	35.02	21.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8832.8	933.11	25.25	18.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8950.5	804.35	53.25	26.77
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8854.9	935.28	55.17	28.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8961.2	1048.4	26.88	20.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9996	1729.3	55.01	26.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9427.9	993.14	57.11	27.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9717.1	2002.1	54.13	28.78
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9130.1	2776.6	34.22	22.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10060	1624	54.79	26.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9365.3	1598.4	158.33	45.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9738.7	2522.4	60.89	28.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9195.9	716.75	37.72	23.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10393.7	2189.6	27.14	19.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9175	2606.2	27.29	19.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9678.7	1815.8	31.51	20.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8844.8	723.66	24	20.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8936.7	1223.3	105.38	36.95
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8633.1	1482.6	78.37	32.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9745.1	2634.1	47.67	25.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10386.9	446	31.96	21.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9896.5	2318.4	76.66	31.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8922.6	823.98	32.71	23.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9203.4	700.31	22.45	17.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9207.7	1976.7	132.79	41.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9379.9	1512.6	46.56	25.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9157.1	2085.8	35.31	21.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9486.6	1534.8	34.43	24.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10073.4	2138.1	34.07	21.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10006.2	2375.9	48.06	25.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9191.7	739.58	49.84	29.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8985.4	1131.2	28.32	19.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9672.5	1505.1	47.22	25.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9248.4	2017.9	22.24	18.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9109.7	1515.6	37.12	25.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8931.6	2543.9	25.55	18.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8884.9	2131.9	55.4	26.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9790.9	1507	29.37	20.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9136.8	2188.2	71.25	30.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9720.3	1731.8	103.12	36.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9372.7	2610.8	38.28	22.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9658.5	1382.5	86.62	34.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9179.7	654.43	31.2	20.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9874.9	1864.2	28.52	19.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10043.2	1505.9	32.41	22.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10291.3	2217.5	66.58	29.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10099.1	1967	42.58	24.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9532.2	893.77	79.89	32.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10471.5	1231.2	66.11	29.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9726.5	1168.8	91.27	34.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9849.7	692.91	103.07	36.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10439.9	1950.6	32.81	21.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9041.3	1680.1	66.55	29.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9756.8	1147	28.7	23.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8898.9	2256.1	89.04	33.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9537.7	2363	38.23	23.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10218.2	666.09	30.48	20.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9878.9	1761.5	40.25	23.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8719.3	837.71	24.78	18.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10246.4	938.44	27.25	19.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9301.5	2542.3	47.01	27.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9573.4	2666.6	33.6	22.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9453.8	2315.8	61.41	28.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8803.7	722.14	39.83	23.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8629.5	774.23	36.23	23.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9531.6	1666.4	75.35	36.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9168.5	1797.1	63.27	30
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9130	2085.6	26.72	19.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9859.3	726.47	23.95	17.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9878.8	1002.7	44.76	24.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8939.2	1154.6	79.8	33.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8726.2	1604	78.39	31.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9933.4	1861.7	61.12	28.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10380.6	1187	95.25	35.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8718	1115.9	60.67	31.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9823.9	1182.6	47.24	24.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9988.1	1845.4	43.65	24.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8680.5	1180.6	90.31	34.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8538	1104.4	20.14	16.57
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9098.7	2014.1	59.94	33.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9081.9	983.12	33.11	21.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9766.1	736.15	19.54	16.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9328	963.52	47.52	36.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9764.9	1124.1	39.18	24.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9389.3	1709.2	40.71	23.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8990.8	2907.6	21.69	19.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10390.8	777.16	42.82	23.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9692.1	2106.3	45.01	27.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10204.7	1133.3	23.73	18.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10042.1	1575.8	46.11	24.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9477.2	1376.8	29.2	19.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9580	1064.4	79.92	32.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10387.9	1817.8	69.23	30.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9589.2	839.21	70.56	31.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9501	1400.7	68.08	30.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9056.7	2555.3	22.36	17.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9690.3	1486.5	20.44	17.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9017.8	2636.4	35.75	21.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9621.6	1097.3	92.74	34.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9434.9	1549.1	30.92	20.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8850.4	643.52	16.13	14.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10190.3	1837.3	25.1	18.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9578.9	1252.7	30.3	20.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8892.8	1862.7	17.87	15.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10449.6	2182	80.82	32.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9420.1	1189.5	32.06	21.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9295.9	942.39	22.62	21.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9976.9	2244.1	41.99	24.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9926.5	1641.9	35.76	28.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9164.7	1744.7	42.38	23.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9173.8	884.44	41.71	23.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9272.9	2542.1	23.48	17.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9955.8	2534.1	57.51	27.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8921.3	1326.2	16.92	15.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10262.9	659.85	40.93	29.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10485.7	2440.4	31.54	21.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9282	2715.1	38.99	22.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9945.1	2308.9	26.57	19.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9777	1952.3	91.23	34.31
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10265.9	1266.4	32.29	21.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9459.9	1215.2	103.05	36.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10264.4	1724.6	64.58	28.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8795.9	1513.3	30.47	20.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10226.8	1597.5	58.73	29.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10188.8	416.78	38.16	23.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9322.8	1964.8	64.57	29.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8719.6	1075.6	32.46	20.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8730.9	1280.4	126.07	40.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9292.1	1308.5	68.78	29.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9442	1241.1	44.99	24.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9215	1068.9	23.2	20.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9715	2458.9	35.42	23.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9580.2	1531.3	31.25	22.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10153.7	1481.3	47.8	25.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9265.3	1190.9	27.71	19.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9814.3	1657.7	66.94	29.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10182.2	2027.3	67.36	29.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10065.3	989.8	96.03	35.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9973	647.17	23.75	19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10013.5	1807.9	19.61	16.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8860.2	1659.7	64.16	29.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8953.8	1512.9	22.08	17.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9826	767.88	70.01	30.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10348.3	965.02	55.36	26.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9669	1697.6	102.34	36.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9014.1	1505.2	34.71	22.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9661.9	2314.5	40.29	23.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9781.1	767.26	83.4	33.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9822.8	1153.9	32.17	21.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9827.6	2146.5	28.43	20.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8530.4	1078.3	44.84	24.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9174.3	1913.2	50.84	25.81
