Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7535.2	1065.4	0.8241	78.7981	31.981	0.9681	1	11.0826	9.1196	0.4517	0.4434	0.2016	0.7026	0.0811	-0.0585	-0.0604	-0.0939	-0.0068	0.0144
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7632.7	1231.9	0.8241	56.64	27.0784	0.9707	1	9.3218	7.7371	0.4292	0.409	0.2668	0.9227	0.1038	-0.0535	-0.055	-0.1065	0.0083	0.0253
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6933.3	1243.9	0.8241	76.9063	31.8126	0.9549	1	11.2098	8.7611	0.4965	0.5012	0.2243	0.8792	0.0999	-0.0653	-0.0726	-0.107	0.0227	0.0263
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6906.9	1496.8	0.824	92.7068	34.619	0.9721	1	11.7612	10.0098	0.3677	0.363	0.2299	0.5068	0.0585	-0.044	-0.0433	-0.0896	0.0022	0.0176
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7791.6	2327.4	0.824	37.6202	22.7041	0.9171	0.996	8.2804	5.7878	0.3799	0.4158	0.1317	0.5517	0.1063	-0.0341	-0.0384	-0.0801	0.0302	0.0324
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7082.4	1995.9	0.8239	67.2983	29.5685	0.9673	1	10.208	8.5465	0.3992	0.3955	0.3065	0.5771	0.0517	-0.0409	-0.0403	-0.0814	0.0134	0.0167
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6949.2	2317.4	0.8239	59.692	27.8674	0.9659	1	9.525	8.1482	0.4123	0.4143	0.2938	0.5543	0.0585	-0.0568	-0.0586	-0.0917	-0.0111	0.0169
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8091.3	2140.7	0.8239	92.7239	34.9361	0.9547	0.9928	11.8286	10.0765	0.4802	0.4923	0.211	0.7137	0.125	-0.0641	-0.0644	-0.1191	-0.0033	0.0244
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7136.1	2080.7	0.8239	50.8749	25.6811	0.9694	1	8.7461	7.5874	0.3877	0.3941	0.2273	0.5138	0.0598	-0.0506	-0.0523	-0.0796	-0.0076	0.0171
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7030.8	1285.4	0.8238	108.8259	38.2305	0.9357	0.997	13.7214	9.8217	0.4175	0.4152	0.1726	0.6839	0.0855	-0.0571	-0.0621	-0.1052	0.0361	0.0261
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7045	1945.6	0.8238	77.5895	31.7879	0.9649	1	10.9776	9.0159	0.5494	0.586	0.1024	0.7385	0.1258	-0.0627	-0.0684	-0.111	0.0328	0.0272
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8017.7	1682.9	0.8238	176.5994	47.6511	0.9774	1	15.7437	14.4212	0.4828	0.4751	0.335	0.6915	0.0732	-0.0649	-0.0646	-0.1113	-0.027	0.0138
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6996.8	1635.8	0.8238	156.0479	44.82	0.9762	1	15.0847	13.4282	0.4487	0.4453	0.2906	0.6166	0.0739	-0.0661	-0.0647	-0.1041	-0.0203	0.0149
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7700.5	2261.4	0.8238	123.9052	40.0401	0.9712	1	13.3657	11.6773	0.3899	0.3894	0.1577	0.6421	0.0889	-0.0411	-0.0464	-0.099	0.0428	0.0247
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8155.9	2461.1	0.8237	31.0788	21.1625	0.8721	0.9538	7.1316	6.1241	0.5483	0.5528	0.1382	0.9461	0.2235	-0.0544	-0.054	-0.1344	0.0467	0.044
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6753.3	890.41	0.8237	61.3989	28.2205	0.9688	1	9.858	8.1171	0.4222	0.4085	0.3505	0.6555	0.0568	-0.052	-0.0525	-0.0729	-0.0244	0.0097
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7304.4	2581.1	0.8237	88.7604	33.9487	0.9678	0.9984	11.6053	9.9172	0.4564	0.4583	0.2479	0.5918	0.0617	-0.0538	-0.0564	-0.0832	0.0037	0.0156
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7817.4	469.93	0.8237	67.3907	29.6662	0.9622	1	10.259	8.3098	0.3133	0.3155	0.1166	0.5195	0.0833	-0.0241	-0.0283	-0.057	0.0435	0.0241
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7946.9	2410.6	0.8237	39.5721	23.005	0.9396	0.9855	7.6978	6.8875	0.4442	0.4213	0.0919	0.8119	0.2099	-0.0375	-0.0373	-0.1283	0.0487	0.0442
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7716.5	1936	0.8236	50.0098	25.8693	0.9391	1	9.1334	7.1413	0.3969	0.415	0.1802	0.6784	0.1044	-0.0479	-0.0496	-0.1029	0.0245	0.0287
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7048.6	532.34	0.8236	33.7357	21.026	0.9589	1	7.1615	6.2886	0.4924	0.5331	0.1903	0.7462	0.1557	-0.0599	-0.0684	-0.1035	0.0068	0.0296
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7851.7	1673.7	0.8235	23.5666	18.6569	0.8508	0.9376	6.3982	5.4755	0.5462	0.5675	0.1756	0.8958	0.1743	-0.0715	-0.0697	-0.1474	0.0187	0.0463
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7608.2	2506.9	0.8235	32.145	21.6179	0.8644	0.9566	7.4554	5.8944	0.3566	0.3763	0.0912	0.6034	0.1455	-0.0309	-0.0278	-0.1005	0.0676	0.0404
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6968.8	2416.5	0.8235	55.9038	27.2377	0.9469	1	9.9256	7.4577	0.3957	0.3985	0.17	0.5922	0.0789	-0.0497	-0.0512	-0.0923	0.0216	0.0236
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6897	1197.7	0.8235	73.2307	31.1336	0.9494	1	10.8847	8.2562	0.4227	0.4168	0.1777	0.6393	0.0743	-0.0464	-0.0525	-0.0844	0.024	0.0235
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7025.2	2139.1	0.8234	79.7554	31.9939	0.9791	1	10.4993	9.8162	0.3815	0.3508	0.2054	0.9638	0.1288	-0.046	-0.0416	-0.159	0.0123	0.0303
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7402.4	2248.6	0.8234	36.5035	23.3154	0.8438	0.9467	7.6633	6.5713	0.4004	0.341	0.1217	0.8756	0.2217	-0.0359	-0.0236	-0.1573	0.0456	0.0507
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7847.2	2097.3	0.8234	37.9012	22.7232	0.9224	0.9963	8.0543	5.8996	0.4861	0.4916	0.3199	0.6621	0.094	-0.071	-0.077	-0.1147	-0.0043	0.0243
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7701.7	1121.4	0.8234	64.4287	28.8359	0.9737	1	9.7503	8.7974	0.5507	0.5604	0.3485	0.7112	0.0616	-0.0742	-0.0767	-0.0969	-0.0312	0.0138
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7649.1	1731.1	0.8234	38.8751	23.4334	0.8896	0.9841	8.7967	5.6551	0.4825	0.4716	0.3117	0.7555	0.1036	-0.0671	-0.0667	-0.1115	-0.0205	0.0208
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7552.4	1938.8	0.8233	28.4156	19.6296	0.9267	0.9845	6.6473	5.825	0.377	0.4068	0.1072	0.5697	0.1358	-0.0423	-0.049	-0.1055	0.0311	0.0407
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7060.1	2554.3	0.8233	53.509	26.6901	0.9439	0.9971	9.3807	7.04	0.3627	0.3679	0.1937	0.495	0.0655	-0.0436	-0.0468	-0.0729	0.0095	0.0194
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7414.4	1237.6	0.8233	35.8022	21.8816	0.9396	0.9944	7.6038	5.8466	0.4764	0.4795	0.3495	0.585	0.0537	-0.0672	-0.0689	-0.0953	-0.0199	0.0152
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7688.1	2295.7	0.8233	47.4945	25.6926	0.9041	0.9955	9.7564	6.1388	0.4746	0.4921	0.2571	0.6172	0.0882	-0.0684	-0.0732	-0.1091	0.0199	0.0241
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7319.4	2249.4	0.8233	62.6792	29.0188	0.9354	1	10.8878	7.7986	0.3915	0.402	0.1874	0.5879	0.073	-0.04	-0.0416	-0.0874	0.0153	0.0208
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7528.3	906.56	0.8233	37.4608	22.5214	0.9281	0.9832	7.6639	6.7725	0.3222	0.3149	0.1123	0.6305	0.1229	-0.0229	-0.0296	-0.084	0.0464	0.033
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7159.3	735.45	0.8232	51.6026	25.8984	0.9668	1	8.8652	7.4509	0.3973	0.3851	0.3043	0.5718	0.0567	-0.0461	-0.0446	-0.0973	0.015	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7582.5	2149.9	0.8232	47.4311	25.5815	0.9108	0.9843	9.0841	6.52	0.4441	0.4699	0.1656	0.6594	0.111	-0.0479	-0.0534	-0.1093	0.0215	0.028
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8152.2	1956.5	0.8232	64.7783	29.1121	0.9605	1	10.1809	8.1802	0.4226	0.4269	0.2304	0.641	0.0875	-0.05	-0.0522	-0.0912	0.0104	0.0227
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7273.6	2278.4	0.8232	77.623	31.7602	0.967	1	10.9485	9.0432	0.5034	0.5361	0.2316	0.733	0.1097	-0.0669	-0.0695	-0.1058	0.0014	0.0204
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6710.1	855.51	0.8232	54.367	27.1666	0.9257	1	9.917	6.9186	0.4982	0.4825	0.2811	0.7385	0.1082	-0.0557	-0.0578	-0.1011	-0.0066	0.0214
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7440.4	1831.8	0.8231	31.5221	20.6575	0.9283	0.9791	6.8837	6.0443	0.4452	0.4543	0.1888	0.8516	0.1416	-0.0558	-0.0513	-0.1116	0.0053	0.0307
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7492	2438	0.8231	80.0652	32.4492	0.9555	0.9957	11.5206	9.2775	0.466	0.4834	0.1278	0.6563	0.0933	-0.0571	-0.0634	-0.1071	0.0377	0.0291
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7427.8	667.79	0.8231	40.4794	23.2292	0.9427	0.9945	7.9363	6.6755	0.5563	0.5552	0.2359	0.8582	0.1393	-0.0603	-0.063	-0.1177	0.0121	0.0334
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7131.9	995.43	0.8231	56.3233	27.1233	0.9621	1	9.6398	7.7894	0.5461	0.5328	0.216	0.8616	0.1189	-0.0564	-0.0629	-0.0939	0.0205	0.0248
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7444.9	1185.3	0.823	59.6835	28.145	0.9468	1	9.9541	7.6564	0.4137	0.4052	0.2438	0.6491	0.0679	-0.0447	-0.047	-0.0858	0.0067	0.0174
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7907.7	1126.9	0.823	63.0363	28.7185	0.9605	1	9.91	8.2768	0.487	0.5186	0.2897	0.6427	0.0959	-0.069	-0.0721	-0.0938	-0.0353	0.0138
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7144.8	2608	0.8229	46.9503	24.8425	0.956	1	8.69	6.7099	0.5673	0.5766	0.3537	0.7222	0.0841	-0.0791	-0.0797	-0.1202	-0.0353	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7928.8	1078.2	0.8229	77.7508	31.653	0.9752	1	10.5405	9.3759	0.5378	0.5447	0.408	0.7608	0.0592	-0.072	-0.0731	-0.0935	-0.0289	0.012
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7435.2	901.58	0.8228	57.296	27.471	0.9541	1	9.5563	7.4749	0.5576	0.5241	0.2588	1.0618	0.1671	-0.0827	-0.0828	-0.157	-0.001	0.0286
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7166.8	2627.1	0.8227	73.9102	31.1033	0.9601	1	10.9191	8.8153	0.5678	0.5788	0.3069	0.8144	0.1211	-0.0726	-0.075	-0.1177	-0.0253	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6672.2	989.36	0.8227	53.2384	26.4235	0.9582	1	9.3221	7.7801	0.3993	0.3882	0.2765	0.5947	0.0674	-0.0468	-0.049	-0.09	-0.001	0.0184
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6626.8	964.63	0.8227	73.1141	32.0986	0.8917	1	11.3684	7.6192	0.4622	0.4644	0.3167	0.6242	0.069	-0.0559	-0.0559	-0.0932	-0.0121	0.0175
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8035.2	1139	0.8227	49.2599	27.0027	0.849	0.9874	10.4684	5.9044	0.4428	0.4405	0.2646	0.5794	0.0792	-0.0542	-0.0599	-0.0897	-0.0012	0.0215
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7424.8	1259.6	0.8227	28.7672	19.9128	0.9117	1	7.4116	4.877	0.6081	0.608	0.1601	0.9273	0.1673	-0.0948	-0.0948	-0.1722	0.002	0.0381
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7196.7	2255.9	0.8226	62.2606	28.553	0.9597	1	9.6522	8.0018	0.3835	0.4062	0.171	0.551	0.0891	-0.049	-0.0536	-0.0957	0.0253	0.0275
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6846	1082.4	0.8226	60.2773	27.8563	0.9762	1	9.5641	8.3651	0.4424	0.4269	0.241	0.6757	0.1111	-0.0623	-0.0661	-0.1121	-0.0049	0.0266
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7022.2	832.8	0.8226	93.5215	34.7182	0.975	1	11.8346	10.4048	0.3889	0.4051	0.112	0.6333	0.1035	-0.039	-0.046	-0.1011	0.0593	0.0296
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7792.9	1474.5	0.8226	113.6367	38.362	0.9703	1	12.9137	11.5541	0.4653	0.4688	0.2518	0.6314	0.0909	-0.0679	-0.0688	-0.1043	-0.0203	0.0172
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6853.6	1388	0.8226	64.368	28.8514	0.9717	1	9.7566	8.1898	0.5848	0.6059	0.2754	0.757	0.1034	-0.0815	-0.0905	-0.122	-0.0069	0.0251
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8066	2417.2	0.8226	45.3646	24.6669	0.9369	0.9926	8.7056	7.3145	0.3901	0.4086	0.119	0.5997	0.1096	-0.038	-0.0379	-0.0978	0.0331	0.032
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7885.8	2053.4	0.8225	116.1812	38.5887	0.9805	1	12.67	11.6901	0.3895	0.3855	0.2324	0.5079	0.0554	-0.0459	-0.0468	-0.0743	0.0101	0.0135
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7790.8	1587.1	0.8225	31.0457	20.5805	0.9211	0.9949	7.5355	5.4557	0.5352	0.5409	0.275	0.7175	0.123	-0.0703	-0.0657	-0.1155	-0.0213	0.0221
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8035.9	1193.2	0.8225	92.2557	35.0455	0.9439	1	12.5202	9.0014	0.4209	0.4176	0.3138	0.6567	0.0559	-0.053	-0.0526	-0.1046	-0.0041	0.0152
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7185.6	1678.6	0.8225	38.9375	22.7758	0.9433	1	7.8535	6.5654	0.5545	0.5443	0.2827	0.9804	0.1637	-0.0787	-0.0799	-0.1446	-0.025	0.031
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7553.8	2399.8	0.8224	75.4015	31.9206	0.9299	0.9955	11.4844	8.0064	0.3553	0.3715	0.1097	0.5445	0.0825	-0.0327	-0.0414	-0.0701	0.0448	0.0245
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8001.3	808.65	0.8224	43.8549	24.0709	0.9511	1	8.3366	6.8489	0.3852	0.3975	0.1747	0.602	0.1078	-0.0403	-0.0446	-0.0947	0.0141	0.027
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7830.4	1137	0.8223	75.9602	31.3958	0.9684	0.9983	10.6421	9.1479	0.5608	0.5626	0.2494	0.8067	0.1277	-0.0804	-0.083	-0.1302	-0.0204	0.0251
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7959.7	1926.8	0.8223	27.6884	19.7169	0.895	0.9725	6.7147	5.6984	0.4421	0.4727	0.1434	0.6458	0.1474	-0.0413	-0.0371	-0.1111	0.0208	0.0349
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6977.5	608.96	0.8223	38.9971	22.7678	0.9454	0.9892	7.7018	6.7516	0.3426	0.364	0.1364	0.4929	0.0865	-0.0277	-0.0308	-0.0709	0.0318	0.0281
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6779.1	1146	0.8223	72.552	30.6179	0.9725	1	10.3872	8.7956	0.4204	0.4309	0.2347	0.6879	0.0815	-0.0551	-0.0598	-0.0859	0.0026	0.0209
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7250.3	1449.2	0.8223	65.8023	29.7558	0.9339	0.9949	10.7903	7.7865	0.3439	0.3422	0.2377	0.5736	0.0505	-0.0409	-0.0423	-0.0823	0.0195	0.016
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7925.2	1037.8	0.8223	90.2969	34.1735	0.9716	1	11.7729	9.9028	0.5355	0.5462	0.3264	0.6736	0.068	-0.0709	-0.0738	-0.1019	-0.0058	0.0177
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7423.2	2269.3	0.8223	79.6804	32.2503	0.9627	0.998	11.0946	9.4778	0.5511	0.5908	0.1511	0.7619	0.1366	-0.0656	-0.0756	-0.1037	0.0184	0.0304
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6906.7	1875.4	0.8223	30.8298	20.5992	0.913	0.9753	6.8884	6.2711	0.5885	0.5612	0.1987	1.217	0.2677	-0.0798	-0.0682	-0.1954	-0.0059	0.052
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8031	680.99	0.8222	50.5199	29.0272	0.7535	1	11.168	5.4837	0.487	0.4883	0.2218	0.7477	0.1327	-0.0547	-0.0535	-0.1035	0.0064	0.0239
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7937.2	2192.2	0.8222	61.6399	28.4514	0.9569	0.9918	9.8627	8.1009	0.5437	0.5598	0.1393	0.7688	0.125	-0.0664	-0.0705	-0.1121	0.0124	0.0272
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8067.2	1547	0.8222	81.8699	32.5301	0.9722	1	11.0838	9.4727	0.4588	0.4633	0.2785	0.7167	0.0796	-0.0543	-0.0561	-0.0899	-0.0072	0.0167
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7923.4	687.65	0.8222	58.7768	27.5528	0.9729	1	9.2609	8.0619	0.6386	0.6506	0.3499	0.8545	0.107	-0.0755	-0.0784	-0.1065	-0.0184	0.0192
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7544.5	816.23	0.8221	42.697	23.9692	0.9339	1	8.5145	6.0802	0.4802	0.4747	0.326	0.7405	0.0822	-0.0553	-0.0571	-0.0961	0.005	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8103.1	2272.4	0.8221	104.9633	37.171	0.9546	0.9922	12.7938	10.358	0.4915	0.5017	0.2363	0.6778	0.0809	-0.0656	-0.0677	-0.1006	0.0077	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7174.8	1378.9	0.8221	77.4922	33.8684	0.8489	0.9448	11.48	9.2353	0.5557	0.5656	0.3015	0.7543	0.0866	-0.0809	-0.0855	-0.1143	-0.0222	0.0178
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7237.5	1818.3	0.822	157.2618	44.993	0.9762	1	15.0393	13.5515	0.432	0.4331	0.2764	0.6231	0.0746	-0.0501	-0.0504	-0.1007	0.0015	0.015
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6721.2	993.48	0.822	30.1274	20.1326	0.9341	0.9883	6.8327	5.7895	0.553	0.5973	0.1707	0.8481	0.1943	-0.0679	-0.0699	-0.1205	0.0024	0.0328
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7925.3	699.25	0.8219	56.932	27.4339	0.9506	1	9.7143	7.3194	0.5635	0.5737	0.3816	0.7146	0.0713	-0.0751	-0.0772	-0.1077	-0.023	0.0211
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7630.6	2616.2	0.8219	36.589	22.6531	0.896	0.9775	8.262	6.2443	0.605	0.6201	0.11	1.26	0.315	-0.0725	-0.0659	-0.1935	0.05	0.0642
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7715.4	1240.5	0.8219	41.6423	23.2799	0.9656	1	7.9087	6.7992	0.4029	0.4227	0.2058	0.5272	0.0742	-0.0523	-0.0605	-0.085	0.0151	0.0238
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6950.6	1358	0.8218	67.1301	30.2998	0.9189	0.9999	11.0973	7.3115	0.5058	0.5114	0.3493	0.6494	0.0622	-0.0701	-0.071	-0.1117	-0.0168	0.017
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7882.4	543.24	0.8218	32.7232	21.7698	0.8677	0.964	7.5671	5.9283	0.4482	0.4722	0.1298	0.7857	0.1953	-0.0409	-0.0326	-0.1143	0.0347	0.0418
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7844.5	2347.4	0.8218	30.7878	20.6975	0.9031	0.9681	6.9349	6.1174	0.4164	0.4401	0.1147	0.8367	0.1882	-0.0427	-0.0439	-0.1165	0.0496	0.0474
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6995	2459	0.8218	64.5417	28.9164	0.97	0.9963	9.7726	8.6174	0.532	0.5259	0.2162	0.9111	0.1148	-0.0697	-0.0743	-0.1277	-0.0076	0.0282
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7083.6	2014.2	0.8218	93.413	35.0634	0.9548	1	12.2868	9.5354	0.3984	0.397	0.2127	0.5202	0.0569	-0.0428	-0.0453	-0.075	0.0104	0.0172
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7155	917.27	0.8218	99.6551	36.0615	0.963	0.9986	12.5984	10.1078	0.5436	0.52	0.1949	1.0592	0.1841	-0.0704	-0.071	-0.1418	0.02	0.0328
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8004.8	1609	0.8218	90.3931	34.4696	0.956	1	12.3092	9.4588	0.4255	0.4296	0.1787	0.6077	0.0813	-0.0442	-0.0484	-0.0814	0.0199	0.0199
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7000.2	2235	0.8217	96.1112	35.2126	0.9741	1	11.9753	10.5121	0.4048	0.3905	0.1694	0.7624	0.1065	-0.0489	-0.0496	-0.129	0.0172	0.0239
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7975.9	2428.4	0.8217	34.1494	21.5616	0.9231	0.9798	7.4324	6.0911	0.368	0.371	0.1228	0.6148	0.1407	-0.0314	-0.0274	-0.0933	0.0671	0.0363
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7474	1215.8	0.8217	63.3339	28.6846	0.9673	1	10.1801	8.1777	0.3713	0.3659	0.1792	0.5287	0.0801	-0.0447	-0.0483	-0.0825	0.0055	0.0192
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7319.7	2062.6	0.8217	80.0224	32.997	0.9236	0.9963	12.2093	8.4943	0.4103	0.4131	0.1589	0.6233	0.1049	-0.0526	-0.0563	-0.1153	0.0141	0.0283
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8058.9	2275.9	0.8216	38.6665	23.273	0.8971	0.9969	8.5425	5.68	0.4579	0.5039	0.0951	0.7265	0.1443	-0.0533	-0.062	-0.118	0.0412	0.0398
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7399.5	621.23	0.8215	143.2108	43.1372	0.9671	1	14.8795	12.1535	0.3516	0.3545	0.2224	0.497	0.0494	-0.0298	-0.0312	-0.0571	0.0165	0.0125
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7358.9	1356	0.8215	74.749	31.1869	0.9658	1	10.6887	8.8049	0.3751	0.3721	0.2366	0.6059	0.0683	-0.0499	-0.0504	-0.1066	0.0401	0.0233
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6897.6	1404.7	0.8215	52.0936	25.9961	0.9687	1	8.7811	7.5205	0.4128	0.4146	0.2735	0.5565	0.0663	-0.0493	-0.0514	-0.076	-0.0035	0.016
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8011.3	1158.3	0.8215	30.1553	19.9808	0.9492	0.9897	6.7068	5.847	0.4984	0.5219	0.2772	0.7625	0.1178	-0.0664	-0.065	-0.1015	-0.0202	0.0223
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6776.6	732.6	0.8215	43.7163	24.0419	0.9504	0.9967	8.1526	6.9742	0.357	0.3702	0.1974	0.4554	0.0563	-0.0348	-0.0341	-0.0735	0.0019	0.0174
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7139.7	777.15	0.8215	110.716	38.89	0.9199	0.9983	14.2524	9.5988	0.4423	0.4498	0.1761	0.6059	0.0725	-0.0514	-0.0522	-0.0896	0.0068	0.0193
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7453.1	2341.7	0.8214	51.6014	26.3051	0.9371	0.9931	9.1194	6.9986	0.4262	0.4363	0.1342	0.5892	0.1025	-0.05	-0.0581	-0.0922	0.0349	0.0312
